listing_id,source_key,source,source_type,market,country,make,model,year,km,mileage_mi,price,currency,price_usd,city,region,dealer_name,dealer_company,body_type,vin,vpic_body_class,vpic_gvwr,vpic_drive_type,vpic_engine,transmission,color,drive_type,usage_class,fifth_wheel_height_mm,spec_horsepower,spec_engine_type,spec_engine_manufacturer,spec_sleeper_type,spec_wheel_base,damaged,url,n_images,image_id,path,variant,image_index,view,view_conf,is_whole_vehicle,vehicle_class,width,height,megapixels,bytes,phash,blur_laplacian_var,sharpness_tenengrad,brightness,contrast_rms,dark_clipped_frac,bright_clipped_frac,colourfulness,capture_quality,quality_bucket,clean_capture_quality,exif_has_exif,exif_has_gps,exif_camera,marketing_overlay,dealer_watermark,degradations,severity,clean_path,split
15440,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2020,421850,,2100000,TRY,43213.43,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15440,22,tr_truckmarket_15440_021,images/tr_truckmarket/15440/021.jpg,original,21,interior_cab,0.5644,False,,1440,1080,1.555,135503,f88ae9c7b8e44519,459.13,6035.46,0.413,0.2532,0.0596,0.003,24.4,0.8691,fair,,False,False,,False,False,,,,val
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_000,images/tr_truckmarket/15692/000.jpg,original,0,dashboard_odometer,0.8237,False,,1920,864,1.659,88630,ba89a0ad9923a79d,189.86,3203.98,0.3936,0.1635,0.0,0.0081,16.37,0.8112,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_001,images/tr_truckmarket/15692/001.jpg,original,1,chassis_undercarriage,0.3131,False,,1920,864,1.659,149764,b3cee0330c6c8bb3,645.54,7861.3,0.6439,0.2227,0.0,0.0001,36.71,0.8448,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_002,images/tr_truckmarket/15692/002.jpg,original,2,tire_wheel,0.9228,False,,1920,864,1.659,158964,953ce8d5d78e9c20,357.97,4191.5,0.5475,0.1574,0.0,0.0001,8.52,0.8255,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_004,images/tr_truckmarket/15692/004.jpg,original,4,exterior_side,0.296,True,trailer_only,1920,864,1.659,133377,b09bb4400ffe92ad,597.5,8143.33,0.5638,0.2232,0.0,0.0003,28.14,0.8802,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_005,images/tr_truckmarket/15692/005.jpg,original,5,damage_detail,0.3426,False,,1920,864,1.659,79539,a284c5c49eb8f4f3,139.12,1563.23,0.4703,0.2361,0.0,0.0502,9.32,0.8235,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_006,images/tr_truckmarket/15692/006.jpg,original,6,interior_cab,0.9798,False,,1920,864,1.659,75074,a6b14e2a1c5e5a79,127.67,2086.7,0.4856,0.2519,0.0001,0.0581,11.86,0.8137,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_007,images/tr_truckmarket/15692/007.jpg,original,7,tire_wheel,0.9474,False,,1920,864,1.659,149499,8628957697d6f216,307.17,2687.01,0.448,0.2142,0.0,0.0054,10.89,0.8924,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_008,images/tr_truckmarket/15692/008.jpg,original,8,exterior_front,0.6222,True,truck,1920,864,1.659,159932,b39ce85d74333780,905.34,11261.99,0.5598,0.2128,0.0,0.0061,31.53,0.8932,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_009,images/tr_truckmarket/15692/009.jpg,original,9,interior_cab,0.5676,False,,1920,864,1.659,73363,c2c16fc1ce9e7870,129.48,2472.11,0.4434,0.1817,0.0,0.034,15.25,0.8078,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_010,images/tr_truckmarket/15692/010.jpg,original,10,exterior_front,0.6365,True,truck,1920,864,1.659,153362,8c9af319f6270e89,761.01,10148.48,0.5313,0.2318,0.0002,0.0054,25.48,0.9093,good,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_011,images/tr_truckmarket/15692/011.jpg,original,11,tire_wheel,0.8922,False,,1920,864,1.659,218775,aa15365a4b4d1f1b,1370.48,14703.93,0.4653,0.2068,0.0,0.0146,14.97,0.9442,good,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_012,images/tr_truckmarket/15692/012.jpg,original,12,exterior_front,0.3362,True,trailer_only,1920,864,1.659,150652,bbc7b8234b5ce422,795.69,10009.88,0.5821,0.2028,0.0,0.0013,38.33,0.8736,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_013,images/tr_truckmarket/15692/013.jpg,original,13,interior_cab,0.9843,False,,1920,864,1.659,98668,f1460fa01df0cbe9,296.24,4071.36,0.4747,0.2807,0.0011,0.1197,8.52,0.8165,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_014,images/tr_truckmarket/15692/014.jpg,original,14,tire_wheel,0.9928,False,,1920,864,1.659,197114,ebaa29c51c583967,1140.83,13109.31,0.446,0.2177,0.0,0.0302,13.36,0.942,good,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_015,images/tr_truckmarket/15692/015.jpg,original,15,exterior_side,0.6342,True,truck,1920,864,1.659,121232,f9d2f34786f81a20,486.16,6487.58,0.5218,0.2063,0.0,0.0001,22.26,0.8809,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_016,images/tr_truckmarket/15692/016.jpg,original,16,interior_cab,0.9905,False,,1920,864,1.659,70359,9bd4b2339873964a,158.94,2003.58,0.5034,0.106,0.0,0.0045,12.98,0.7741,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_017,images/tr_truckmarket/15692/017.jpg,original,17,dashboard_odometer,0.8392,False,,1920,864,1.659,76241,ff80d1f88080c5ff,124.01,2045.78,0.4356,0.2206,0.0,0.0086,6.93,0.8418,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_018,images/tr_truckmarket/15692/018.jpg,original,18,exterior_front,0.3731,True,truck,1920,864,1.659,141678,9ec9a692d96660ae,737.6,11015.67,0.5468,0.1993,0.0,0.0018,25.86,0.8847,fair,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_019,images/tr_truckmarket/15692/019.jpg,original,19,dashboard_odometer,0.9884,False,,1920,864,1.659,93337,f0a8f0d36dd0c27c,220.76,3249.26,0.4297,0.1901,0.0,0.0205,9.01,0.8424,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_020,images/tr_truckmarket/15692/020.jpg,original,20,dashboard_odometer,0.9754,False,,1920,864,1.659,80422,fac8d8daa985c4ca,175.11,2715.58,0.4187,0.1874,0.0,0.0068,5.31,0.8337,poor,,False,False,,False,False,,,,train
15692,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2023,266904,,2975000,TRY,61219.03,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,,Yurt İçi Lojistik,1100,,,,,,,https://www.truckmarket.com.tr/arac-detay/15692,22,tr_truckmarket_15692_021,images/tr_truckmarket/15692/021.jpg,original,21,exterior_front,0.5742,True,truck,1920,864,1.659,148551,e8cbb6dcc0b478a4,744.98,9791.51,0.5114,0.2137,0.0,0.001,24.5,0.9112,good,,False,False,,False,False,,,,train
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_000,images/tr_truckmarket/15775/000.jpg,original,0,interior_cab,0.5256,False,,1440,1080,1.555,162704,f9b08386bd99d81c,680.72,8803.74,0.4115,0.2547,0.0,0.0015,41.9,0.9323,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_001,images/tr_truckmarket/15775/001.jpg,original,1,interior_cab,0.9904,False,,1440,1080,1.555,81340,d28e1e9e0ade94ca,172.5,2578.94,0.4139,0.1831,0.024,0.0083,23.07,0.8044,poor,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_002,images/tr_truckmarket/15775/002.jpg,original,2,tire_wheel,0.7251,False,,1440,1080,1.555,286717,a5289a6f6112c7e7,2516.76,18181.3,0.4501,0.2302,0.0031,0.0023,19.13,0.966,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_003,images/tr_truckmarket/15775/003.jpg,original,3,exterior_front,0.3478,True,truck,1440,1080,1.555,184459,eec799d8c0a32e86,747.16,8783.96,0.4121,0.2146,0.0211,0.0014,22.68,0.9024,fair,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_004,images/tr_truckmarket/15775/004.jpg,original,4,exterior_front,0.4397,True,truck,1440,1080,1.555,178483,ecc8f33d94902ec3,886.18,9846.34,0.4565,0.2284,0.0351,0.0094,29.24,0.9183,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_005,images/tr_truckmarket/15775/005.jpg,original,5,dashboard_odometer,0.9996,False,,1440,1080,1.555,157585,a3bfda7335c0c444,952.3,11004.52,0.4952,0.1687,0.0,0.0111,15.14,0.8937,fair,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_006,images/tr_truckmarket/15775/006.jpg,original,6,exterior_front,0.5876,True,truck,1440,1080,1.555,183322,f0dd848b8d537cd0,1035.53,11255.57,0.5053,0.2486,0.0025,0.0019,38.66,0.9425,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_007,images/tr_truckmarket/15775/007.jpg,original,7,chassis_undercarriage,0.7219,False,,1440,1080,1.555,236826,a8de8d613332d467,2374.49,21712.89,0.5131,0.2365,0.0001,0.0561,33.93,0.9021,fair,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_008,images/tr_truckmarket/15775/008.jpg,original,8,tire_wheel,0.9845,False,,1440,1080,1.555,268073,fa72c22d2d4992ba,2174.04,24325.01,0.4757,0.2457,0.0023,0.0038,15.68,0.9616,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_009,images/tr_truckmarket/15775/009.jpg,original,9,interior_cab,0.9994,False,,1440,1080,1.555,118240,fb900ba35c23fe18,439.47,5604.58,0.4841,0.2145,0.0016,0.0299,29.02,0.8708,fair,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_010,images/tr_truckmarket/15775/010.jpg,original,10,interior_cab,0.9255,False,,1440,1080,1.555,144466,c03fc08bd6c93e4b,678.94,9252.41,0.4434,0.2523,0.0086,0.0114,22.48,0.9345,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_011,images/tr_truckmarket/15775/011.jpg,original,11,exterior_front,0.4746,True,truck,1440,1080,1.555,185818,e4e61e1cc3b17c61,905.56,9704.51,0.44,0.2293,0.0497,0.0106,36.94,0.9068,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_012,images/tr_truckmarket/15775/012.jpg,original,12,tire_wheel,0.9436,False,,1440,1080,1.555,225333,e87a1e4b4b0e96a5,1414.0,12695.57,0.4515,0.2397,0.0237,0.0031,27.77,0.9552,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_013,images/tr_truckmarket/15775/013.jpg,original,13,exterior_front,0.3756,True,trailer_only,1440,1080,1.555,238394,f8dc8c199482cf4f,1162.91,10089.54,0.4079,0.2326,0.055,0.0017,24.27,0.9083,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_014,images/tr_truckmarket/15775/014.jpg,original,14,interior_cab,0.9831,False,,1440,1080,1.555,165837,dddad2933960643c,949.89,12088.09,0.4017,0.2623,0.0294,0.005,52.04,0.9208,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_015,images/tr_truckmarket/15775/015.jpg,original,15,dashboard_odometer,0.5301,False,,1440,1080,1.555,158075,aecfe081f998b0e1,679.18,10256.96,0.4061,0.2359,0.0002,0.0014,24.52,0.9216,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_016,images/tr_truckmarket/15775/016.jpg,original,16,interior_cab,0.997,False,,1440,1080,1.555,116941,e6ca5df48235228f,403.12,5315.0,0.4764,0.2332,0.0005,0.0287,19.38,0.8824,fair,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_017,images/tr_truckmarket/15775/017.jpg,original,17,tire_wheel,0.8967,False,,1440,1080,1.555,223419,eb7c5c83277350a8,1068.18,9459.52,0.4511,0.2419,0.0163,0.0149,23.44,0.9476,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_018,images/tr_truckmarket/15775/018.jpg,original,18,dashboard_odometer,0.9314,False,,1440,1080,1.555,189522,eec1bcacc4d5e580,1001.58,10288.69,0.4412,0.2164,0.0,0.0365,17.18,0.9224,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_019,images/tr_truckmarket/15775/019.jpg,original,19,interior_cab,0.9952,False,,1440,1080,1.555,160671,8a8e8fc774366b88,666.4,9648.6,0.4238,0.2597,0.0059,0.024,39.43,0.9168,good,,False,False,,False,False,,,,test
15775,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,74857,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15775,22,tr_truckmarket_15775_020,images/tr_truckmarket/15775/020.jpg,original,20,exterior_front,0.5716,True,truck,1440,1080,1.555,210396,b790f0cfcdc70381,1063.68,9680.52,0.4496,0.2355,0.0352,0.0031,26.96,0.939,good,,False,False,,False,False,,,,test
15776,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,45224,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15776,22,tr_truckmarket_15776_000,images/tr_truckmarket/15776/000.jpg,original,0,exterior_front,0.5627,True,truck,1440,1080,1.555,213555,a297ec7905e78a07,1031.34,9911.54,0.5036,0.2476,0.0121,0.0073,32.44,0.9318,good,,False,False,,False,False,,,,train
15776,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,45224,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15776,22,tr_truckmarket_15776_001,images/tr_truckmarket/15776/001.jpg,original,1,chassis_undercarriage,0.304,False,,1440,1080,1.555,220050,e8c3cd63062dccdc,1133.98,10264.23,0.5005,0.2367,0.0063,0.0042,30.67,0.9384,good,,False,False,,False,False,,,,train
15776,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,45224,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15776,22,tr_truckmarket_15776_002,images/tr_truckmarket/15776/002.jpg,original,2,chassis_undercarriage,0.3317,False,,1440,1080,1.555,205178,af92d42dd12a6ec8,1233.62,14888.14,0.5516,0.2292,0.023,0.0056,46.85,0.8991,fair,,False,False,,False,False,,,,train
15776,tr_truckmarket,truckmarket.com.tr,oem_dealer,TR,Turkey,FORD,F-MAX,2024,45224,,3700000,TRY,76137.95,İstanbul,,,,Çekici,,,,,,Otomatik,BEYAZ,4x2,Yurt İçi Lojistik,1200,,,,,,,https://www.truckmarket.com.tr/arac-detay/15776,22,tr_truckmarket_15776_003,images/tr_truckmarket/15776/003.jpg,original,3,dashboard_odometer,0.886,False,,1440,1080,1.555,149293,eee1ecafc1d58480,730.81,8451.42,0.452,0.202,0.0,0.0346,16.65,0.9031,fair,,False,False,,False,False,,,,train
